Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Mohammed Abubakari,63,CM,bronze,Ghana,73,55,62,60,61,72,https://wefut.com/player/15/6204/mohammed-abubakari
Dilly Duka,63,LM,bronze,United States,71,61,58,68,42,64,https://wefut.com/player/15/6203/dilly-duka
Paul Downing,63,CB,bronze,England,66,36,49,45,63,69,https://wefut.com/player/15/6193/paul-downing
Soufiane Bidaoui,63,LW,bronze,Belgium,75,58,56,69,26,51,https://wefut.com/player/15/6164/soufiane-bidaoui
Maxime Bourgeois,63,LM,bronze,France,77,56,59,65,29,55,https://wefut.com/player/15/6112/maxime-bourgeois
Marlon Pack,63,CM,bronze,England,62,56,64,64,58,71,https://wefut.com/player/15/6087/marlon-pack
Martín Zúñiga,63,ST,bronze,Mexico,72,58,51,62,31,67,https://wefut.com/player/15/6035/martin-zuniga
Kim Min Kyun,63,CAM,bronze,Korea Republic,66,58,58,67,35,57,https://wefut.com/player/15/6026/kim-min-kyun
Lim Sang Hyup,63,LM,bronze,Korea Republic,68,53,58,68,39,56,https://wefut.com/player/15/5983/lim-sang-hyup
Mateusz Machaj,63,CAM,bronze,Poland,73,56,60,62,33,63,https://wefut.com/player/15/5932/mateusz-machaj
Darrius Barnes,63,CB,bronze,United States,65,40,47,54,62,72,https://wefut.com/player/15/5869/darrius-barnes
Marc Hornschuh,63,RB,bronze,Germany,60,41,54,52,65,65,https://wefut.com/player/15/5857/marc-hornschuh
Manassé Enza-Yamissi,63,CB,bronze,Central African Rep.,70,37,51,60,62,72,https://wefut.com/player/15/5826/manasse-enza-yamissi
Yaser Kasim,63,CM,bronze,Iraq,66,51,62,66,56,68,https://wefut.com/player/15/5821/yaser-kasim
Jonathan Obika,63,ST,bronze,England,73,62,39,59,30,65,https://wefut.com/player/15/5813/jonathan-obika
Gastón Sauro,63,CB,bronze,Argentina,58,43,51,51,62,70,https://wefut.com/player/15/5803/gaston-sauro
Riccardo Brosco,63,CB,bronze,Italy,55,36,39,42,64,69,https://wefut.com/player/15/5792/riccardo-brosco
Yoann Andreu,63,RB,bronze,France,60,28,52,53,63,63,https://wefut.com/player/15/5779/yoann-andreu
Adis Hušidić,63,CM,bronze,Bosnia Herzegovina,59,61,63,64,55,59,https://wefut.com/player/15/5775/adis-husidic
Damien Le Tallec,63,ST,bronze,France,73,58,47,64,32,62,https://wefut.com/player/15/5710/damien-le-tallec
Igor Martínez,63,RM,bronze,Spain,75,61,59,70,29,58,https://wefut.com/player/15/5612/igor-martinez
Radek Dejmek,63,CB,bronze,Czech Republic,65,33,49,48,62,74,https://wefut.com/player/15/5538/radek-dejmek
Davis Curiale,63,ST,bronze,Italy,73,62,42,50,29,68,https://wefut.com/player/15/5428/davis-curiale
Adam Chicksen,63,LB,bronze,England,77,51,58,61,61,63,https://wefut.com/player/15/5420/adam-chicksen
Gaëtan Belaud,63,RB,bronze,France,74,47,57,64,60,71,https://wefut.com/player/15/5374/gaetan-belaud
Louis Clément Ngwat-Mahop,63,LW,bronze,Cameroon,76,58,49,67,28,64,https://wefut.com/player/15/5332/louis-clement-ngwat-mahop
Dries Wuytens,63,CB,bronze,Belgium,64,26,51,55,63,66,https://wefut.com/player/15/5258/dries-wuytens
Daniel Seaborne,63,CB,bronze,England,55,26,48,43,63,70,https://wefut.com/player/15/5202/daniel-seaborne
Zaur Sadaev,63,CF,bronze,Russia,72,62,41,68,27,66,https://wefut.com/player/15/5117/zaur-sadaev
Park Tae Min,63,LB,bronze,Korea Republic,78,51,55,60,62,71,https://wefut.com/player/15/5065/park-tae-min
Lee Kyu Ro,63,RB,bronze,Korea Republic,68,29,58,65,63,72,https://wefut.com/player/15/5064/lee-kyu-ro
Lee Seung Yeoul,63,LW,bronze,Korea Republic,73,58,59,63,33,67,https://wefut.com/player/15/5058/lee-seung-yeoul
Jarno Molenberghs,63,RM,bronze,Belgium,69,56,61,63,36,64,https://wefut.com/player/15/5036/jarno-molenberghs
Andrés Lamas,63,CB,bronze,Uruguay,49,36,42,43,65,64,https://wefut.com/player/15/5004/andres-lamas
Jimmy Ryan,63,CDM,bronze,Republic of Ireland,67,57,64,66,58,71,https://wefut.com/player/15/4922/jimmy-ryan
Craig Eastmond,63,CM,bronze,England,68,54,63,65,57,66,https://wefut.com/player/15/4843/craig-eastmond
Ryan Flynn,63,RM,bronze,Scotland,70,53,61,65,37,52,https://wefut.com/player/15/4824/ryan-flynn
Adrián López,63,CB,bronze,Spain,66,40,52,39,62,66,https://wefut.com/player/15/4816/adrian-lopez
Víctor Omar Mañón,63,ST,bronze,Mexico,68,63,57,65,39,58,https://wefut.com/player/15/4681/victor-omar-manon
Christian Pérez,63,CB,bronze,Mexico,73,25,44,53,62,68,https://wefut.com/player/15/4629/christian-perez
Alain Wiss,63,CM,bronze,Switzerland,65,62,60,60,60,64,https://wefut.com/player/15/4594/alain-wiss
Leroy Labylle,63,LM,bronze,Belgium,73,56,61,67,53,48,https://wefut.com/player/15/4589/leroy-labylle
Ima Faneva Andriatsima,63,ST,bronze,Madagascar,74,60,51,66,30,65,https://wefut.com/player/15/4505/ima-faneva-andriatsima
Víctor Díaz,63,RB,bronze,Spain,71,56,54,59,61,71,https://wefut.com/player/15/4374/victor-diaz
David Carney,63,LB,bronze,Australia,68,61,62,66,60,70,https://wefut.com/player/15/4175/david-carney
Jay O'Shea,63,CAM,bronze,Republic of Ireland,71,58,60,67,31,57,https://wefut.com/player/15/4125/jay-o-shea
Adrian Leijer,63,CB,bronze,Australia,59,37,49,46,60,74,https://wefut.com/player/15/4107/adrian-leijer
Massimo Murdocca,63,CM,bronze,Australia,68,40,61,65,57,61,https://wefut.com/player/15/4103/massimo-murdocca
Nick LaBrocca,63,CDM,bronze,United States,67,61,64,63,57,65,https://wefut.com/player/15/4006/nick-labrocca
Michael Harrington,63,LB,bronze,United States,74,55,56,57,61,72,https://wefut.com/player/15/3987/michael-harrington
Jesper Juelsgård,63,LB,bronze,Denmark,73,42,57,62,58,71,https://wefut.com/player/15/3972/jesper-juelsgard
Filipe Morais,63,RM,bronze,Portugal,78,51,59,66,35,63,https://wefut.com/player/15/3673/filipe-morais
Edgar Solís,63,LB,bronze,Mexico,65,58,59,66,62,70,https://wefut.com/player/15/3633/edgar-solis
Emin Nouri,63,RB,bronze,Sweden,78,41,51,62,60,68,https://wefut.com/player/15/3593/emin-nouri
Stephen Keel,63,CB,bronze,United States,68,36,48,50,62,70,https://wefut.com/player/15/3503/stephen-keel
Wouter Corstjens,63,LB,bronze,Belgium,57,36,55,58,64,69,https://wefut.com/player/15/3491/wouter-corstjens
Patrick Ianni,63,CB,bronze,United States,67,32,47,50,62,65,https://wefut.com/player/15/3482/patrick-ianni
Karim Belhocine,63,CB,bronze,France,49,44,58,47,64,68,https://wefut.com/player/15/3462/karim-belhocine
Toumani Diagouraga,63,CM,bronze,France,72,51,61,66,60,65,https://wefut.com/player/15/3297/toumani-diagouraga
Luca Ceccarelli,63,RB,bronze,Italy,74,51,56,58,58,74,https://wefut.com/player/15/3239/luca-ceccarelli
Jorn Vermeulen,63,RB,bronze,Belgium,62,55,63,62,63,67,https://wefut.com/player/15/3205/jorn-vermeulen
Alex Ortiz,63,CB,bronze,Spain,58,37,43,40,64,68,https://wefut.com/player/15/3116/alex-ortiz
Shaun MacDonald,63,CM,bronze,Wales,65,57,62,64,61,69,https://wefut.com/player/15/3076/shaun-macdonald
Peter Hartley,63,CB,bronze,England,52,31,51,46,64,70,https://wefut.com/player/15/2952/peter-hartley
Jarosław Fojut,63,CB,bronze,Poland,67,34,39,40,62,73,https://wefut.com/player/15/2933/jaroslaw-fojut
Joe Garner,63,ST,bronze,England,76,61,52,63,37,65,https://wefut.com/player/15/2931/joe-garner
Rostyn Griffiths,63,CDM,bronze,Australia,50,48,58,50,64,74,https://wefut.com/player/15/2926/rostyn-griffiths
Grilo,63,LB,bronze,Portugal,70,42,64,67,60,65,https://wefut.com/player/15/2819/grilo
Ludovic Buysens,63,CB,bronze,Belgium,47,41,50,46,64,67,https://wefut.com/player/15/2751/ludovic-buysens
Nicky Adams,63,RM,bronze,Wales,79,56,60,63,37,62,https://wefut.com/player/15/2709/nicky-adams
Wojciech Kędziora,63,ST,bronze,Poland,49,62,45,55,40,74,https://wefut.com/player/15/2660/wojciech-kedziora
Zsolt Laczkó,63,LB,bronze,Hungary,68,40,61,59,60,71,https://wefut.com/player/15/2567/zsolt-laczko
Jason Hernandez,63,CB,bronze,United States,60,44,48,56,62,65,https://wefut.com/player/15/2558/jason-hernandez
Dan Gargan,63,RB,bronze,United States,66,48,58,61,61,74,https://wefut.com/player/15/2554/dan-gargan
Danny O'Rourke,63,CB,bronze,United States,63,39,52,57,61,73,https://wefut.com/player/15/2546/danny-o-rourke
Oriol,63,CB,bronze,Spain,56,43,52,46,62,73,https://wefut.com/player/15/2508/oriol
Lee Croft,63,RM,bronze,England,63,47,61,65,53,63,https://wefut.com/player/15/2505/lee-croft
Andrea Cristiano,63,CM,bronze,Italy,75,60,65,61,48,66,https://wefut.com/player/15/2496/andrea-cristiano
Tony Craig,63,CB,bronze,England,66,29,46,54,62,67,https://wefut.com/player/15/2445/tony-craig
Carl Dickinson,63,LB,bronze,England,60,32,52,53,63,75,https://wefut.com/player/15/2395/carl-dickinson
Marcus Williams,63,LB,bronze,England,73,28,56,62,62,66,https://wefut.com/player/15/2392/marcus-williams
Kevan Hurst,63,RM,bronze,England,64,60,62,65,31,60,https://wefut.com/player/15/2385/kevan-hurst
Mat Sadler,63,LB,bronze,England,58,44,61,62,62,69,https://wefut.com/player/15/2365/mat-sadler
Niklas Hoheneder,63,CB,bronze,Austria,59,33,38,43,63,70,https://wefut.com/player/15/2279/niklas-hoheneder
Michael Stegmayer,63,LB,bronze,Germany,79,45,56,66,61,70,https://wefut.com/player/15/2222/michael-stegmayer
João Dias,63,RB,bronze,Portugal,68,41,56,57,64,67,https://wefut.com/player/15/2221/joao-dias
Manuel Coppola,63,CM,bronze,Italy,72,48,61,64,58,66,https://wefut.com/player/15/2211/manuel-coppola
Aksel Berget Skjølsvik,63,CM,bronze,Norway,70,63,56,64,48,65,https://wefut.com/player/15/2205/aksel-berget-skjolsvik
Charles Diers,63,RM,bronze,France,67,53,62,66,36,64,https://wefut.com/player/15/1994/charles-diers
Adam El-Abd,63,CB,bronze,Egypt,47,40,46,44,61,72,https://wefut.com/player/15/1961/adam-el-abd
Andy Dorman,63,CDM,bronze,England,65,57,59,62,62,70,https://wefut.com/player/15/1919/andy-dorman
Ronald Gercaliu,63,LB,bronze,Austria,64,38,58,60,62,71,https://wefut.com/player/15/1901/ronald-gercaliu
Chhunly Pagenburg,63,ST,bronze,Cambodia,69,58,60,54,61,69,https://wefut.com/player/15/1783/paul-keegan
Alexander Mathisen,63,RM,bronze,Norway,75,58,55,69,42,62,https://wefut.com/player/15/1759/alexander-mathisen
Gabriel Zakuani,63,CB,bronze,DR Congo,79,26,41,43,63,71,https://wefut.com/player/15/1747/gabriel-zakuani
Jeffrey Rentmeister,63,CB,bronze,Belgium,54,43,50,44,63,70,https://wefut.com/player/15/1740/jeffrey-rentmeister
Ivan Cherenchikov,63,CB,bronze,Russia,48,40,53,48,62,72,https://wefut.com/player/15/1578/ivan-cherenchikov
Guzmán,63,RM,bronze,Spain,72,56,60,61,34,59,https://wefut.com/player/15/1452/guzman
Sedat Ağçay,63,CDM,bronze,Turkey,66,58,60,63,60,65,https://wefut.com/player/15/1432/sedat-agcay
Martin Baran,63,CB,bronze,Slovakia,61,46,55,58,61,74,https://wefut.com/player/15/1326/martin-baran
Zamora,63,CB,bronze,Spain,59,33,52,49,62,72,https://wefut.com/player/15/1320/zamora
Morten Berre,63,ST,bronze,Norway,67,59,54,69,31,63,https://wefut.com/player/15/1271/morten-berre
Juan Carlos Cacho,63,ST,bronze,Mexico,65,63,52,62,36,58,https://wefut.com/player/15/1253/juan-carlos-cacho
Andreas Johansson,63,CM,bronze,Sweden,40,61,64,59,52,59,https://wefut.com/player/15/1231/andreas-johansson
Hong Soon Hak,63,RB,bronze,Korea Republic,72,56,59,61,64,65,https://wefut.com/player/15/1198/hong-soon-hak
Tom Kennedy,63,LB,bronze,England,65,37,60,63,64,61,https://wefut.com/player/15/1188/tom-kennedy
Daniel Nardiello,63,ST,bronze,Wales,76,61,51,62,33,60,https://wefut.com/player/15/1133/daniel-nardiello
Sven Lüscher,63,CAM,bronze,Switzerland,66,57,63,64,57,71,https://wefut.com/player/15/1106/sven-luscher
Brian Carroll,63,CDM,bronze,United States,58,46,58,61,62,62,https://wefut.com/player/15/1008/brian-carroll
Robbie Haemhouts,63,CM,bronze,Belgium,63,63,63,62,59,60,https://wefut.com/player/15/944/robbie-haemhouts
Ergün Teber,63,LB,bronze,Turkey,71,49,51,60,64,67,https://wefut.com/player/15/901/ergun-teber
Kristian Haynes,63,ST,bronze,Sweden,60,62,63,62,39,68,https://wefut.com/player/15/866/kristian-haynes
Tristan Lahaye,63,RB,bronze,France,63,38,61,54,62,67,https://wefut.com/player/15/826/tristan-lahaye
Lee Williamson,63,CDM,bronze,Jamaica,66,62,61,62,60,73,https://wefut.com/player/15/822/lee-williamson
Fousseni Diawara,63,RB,bronze,Mali,65,47,60,53,63,70,https://wefut.com/player/15/773/fousseni-diawara
Alexandre Alphonse,63,ST,bronze,France,78,62,61,69,27,60,https://wefut.com/player/15/741/alexandre-alphonse
Benjamin Genton,63,CB,bronze,France,33,33,55,43,60,68,https://wefut.com/player/15/691/benjamin-genton
Alessandro Frara,63,CDM,bronze,Italy,51,48,59,57,54,65,https://wefut.com/player/15/630/alessandro-frara
James Chambers,63,RB,bronze,England,71,49,56,60,60,75,https://wefut.com/player/15/487/james-chambers
Kevin Vandenbergh,63,ST,bronze,Belgium,53,62,51,61,29,47,https://wefut.com/player/15/338/kevin-vandenbergh
Bobby Convey,63,LM,bronze,United States,66,56,61,65,54,54,https://wefut.com/player/15/291/bobby-convey
David Connolly,63,ST,bronze,Republic of Ireland,53,63,49,61,31,57,https://wefut.com/player/15/176/david-connolly
Adam Lockwood,63,CB,bronze,England,41,32,43,54,66,67,https://wefut.com/player/15/161/adam-lockwood
Luke Chadwick,63,CAM,bronze,England,67,56,61,65,51,61,https://wefut.com/player/15/81/luke-chadwick
Peter Luccin,63,CDM,bronze,France,59,58,59,60,61,66,https://wefut.com/player/15/79/peter-luccin
Gedion Zelalem,62,CM,bronzerare,Germany,67,49,66,68,44,44,https://wefut.com/player/15/17750/gedion-zelalem
Nicolai Brock-Madsen,62,ST,bronzerare,Denmark,68,61,41,56,29,72,https://wefut.com/player/15/17749/nicolai-brock-madsen
Izale McLeod,62,ST,bronzerare,England,76,60,45,59,31,74,https://wefut.com/player/15/17747/izale-mcleod
Marco Zambelli,62,RB,bronzerare,Italy,79,47,56,57,63,76,https://wefut.com/player/15/17606/marco-zambelli
Gavin Gunning,62,CB,bronzerare,Republic of Ireland,75,50,52,56,59,73,https://wefut.com/player/15/17444/gavin-gunning
Grant Hall,62,CB,bronzerare,England,61,38,41,41,64,68,https://wefut.com/player/15/17443/grant-hall
Mariusz Stępiński,62,ST,bronzerare,Poland,68,60,51,69,29,53,https://wefut.com/player/15/17277/mariusz-stepinski
Sakari Mattila,62,CM,bronzerare,Finland,63,56,55,59,63,65,https://wefut.com/player/15/17276/sakari-mattila
Tyler Boyd,62,RW,bronzerare,New Zealand,84,55,47,64,27,51,https://wefut.com/player/15/17273/tyler-boyd
Bilel Mohsni,62,CB,bronzerare,Tunisia,65,56,49,58,60,71,https://wefut.com/player/15/17271/bilel-mohsni
William Troost-Ekong,62,CB,bronzerare,Netherlands,68,26,39,35,61,75,https://wefut.com/player/15/17104/william-troost-ekong
Adam Armstrong,62,CF,bronzerare,England,72,62,57,63,30,56,https://wefut.com/player/15/17101/adam-armstrong
Andy Halliday,62,LB,bronzerare,Scotland,81,48,59,68,59,64,https://wefut.com/player/15/16970/andy-halliday
Artur Lenartowski,62,CDM,bronzerare,Poland,33,57,60,60,48,79,https://wefut.com/player/15/16968/artur-lenartowski
Juanpe,62,CB,bronzerare,Spain,53,30,47,45,62,68,https://wefut.com/player/15/16967/juanpe
Mawouna Amevor,62,RB,bronzerare,Netherlands,74,29,59,60,62,74,https://wefut.com/player/15/16706/mawouna-amevor
Piotr Brożek,63,LB,bronze,Poland,74,51,59,62,54,67,https://wefut.com/player/15/16704/graham-carey
Bernie Ibini,62,RM,bronzerare,Australia,87,63,53,68,43,48,https://wefut.com/player/15/16315/bernie-ibini
Clemens Fandrich,62,CAM,bronzerare,Germany,80,54,60,70,33,49,https://wefut.com/player/15/16314/clemens-fandrich
Joe Martin,62,LB,bronzerare,England,68,52,56,58,60,75,https://wefut.com/player/15/16313/joe-martin
David Buchanan,62,LB,bronzerare,England,65,41,58,59,60,74,https://wefut.com/player/15/16300/david-buchanan
Steven Schumacher,62,CDM,bronzerare,England,61,56,61,60,47,63,https://wefut.com/player/15/16292/steven-schumacher
Moreno Costanzo,62,CDM,bronzerare,Switzerland,63,68,64,69,52,62,https://wefut.com/player/15/15890/moreno-costanzo
Dale Jennings,62,LM,bronzerare,England,83,62,44,71,30,66,https://wefut.com/player/15/15886/dale-jennings
Maxime Le Marchand,62,CB,bronzerare,France,73,27,51,46,61,76,https://wefut.com/player/15/15884/maxime-le-marchand
Mauricio Albornoz,62,CM,bronzerare,Sweden,62,59,59,60,57,75,https://wefut.com/player/15/15883/mauricio-albornoz
Lalawélé Atakora,62,RM,bronzerare,Togo,80,56,54,66,32,66,https://wefut.com/player/15/15881/lalawele-atakora
Alex Revell,62,ST,bronzerare,England,60,64,48,52,28,81,https://wefut.com/player/15/15714/alex-revell
Daniel Johnson,62,CAM,bronzerare,England,72,60,59,71,43,64,https://wefut.com/player/15/15710/daniel-johnson
Craig Goodwin,62,LM,bronzerare,Australia,75,64,58,65,56,55,https://wefut.com/player/15/15709/craig-goodwin
Elio De Silvestro,62,LM,bronzerare,Italy,82,54,54,70,28,64,https://wefut.com/player/15/15707/elio-de-silvestro
Patrick Mullins,62,ST,bronzerare,United States,58,63,41,60,28,67,https://wefut.com/player/15/15469/patrick-mullins
Wesley Hoedt,62,CB,bronzerare,Netherlands,53,34,49,55,61,64,https://wefut.com/player/15/15468/wesley-hoedt
Levin Öztunali,62,CDM,bronzerare,Germany,67,47,63,68,58,56,https://wefut.com/player/15/15466/levin-oztunali
Samu Castillejo,62,LM,bronzerare,Spain,80,50,56,69,27,39,https://wefut.com/player/15/15464/samu-castillejo
Jacopo Dezi,62,CM,bronzerare,Italy,66,55,59,64,50,75,https://wefut.com/player/15/15462/jacopo-dezi
Charlie Took,62,CB,bronzerare,Cameroon,59,34,46,46,59,75,https://wefut.com/player/15/15460/charlie-took
Abdulmajeed Al Ruwaili,62,RM,bronzerare,Saudi Arabia,74,57,59,64,26,42,https://wefut.com/player/15/14959/abdulmajeed-al-ruwaili
Ahmed Al Mubarak,62,LM,bronzerare,Saudi Arabia,80,50,54,64,39,62,https://wefut.com/player/15/14951/ahmed-al-mubarak
Grant Hall,62,CB,bronzerare,England,61,38,41,41,64,68,https://wefut.com/player/15/14946/grant-hall
Florent Hanin,62,LB,bronzerare,France,71,28,47,63,63,65,https://wefut.com/player/15/14390/florent-hanin
Gerardo Bruna,62,CAM,bronzerare,Argentina,62,57,63,66,29,51,https://wefut.com/player/15/14011/gerardo-bruna
Moussa Sao,62,RM,bronzerare,France,85,57,42,69,27,61,https://wefut.com/player/15/13698/moussa-sao
Wes Burns,62,RM,bronzerare,Wales,88,58,54,63,30,56,https://wefut.com/player/15/13696/wes-burns
Mathieu Manset,62,ST,bronzerare,France,64,64,45,61,29,69,https://wefut.com/player/15/13692/mathieu-manset
Matti Lund Nielsen,62,CM,bronzerare,Denmark,69,62,59,58,57,72,https://wefut.com/player/15/13689/matti-lund-nielsen
Adam Armstrong,62,CF,bronzerare,England,72,62,57,63,30,56,https://wefut.com/player/15/12743/adam-armstrong
Erick Aguirre,62,RB,bronzerare,Mexico,85,47,61,63,57,63,https://wefut.com/player/15/12558/erick-aguirre
Wout Weghorst,62,ST,bronzerare,Netherlands,47,64,41,57,28,73,https://wefut.com/player/15/12431/wout-weghorst
Rolando Aarons,62,LM,bronzerare,Jamaica,84,55,56,70,30,43,https://wefut.com/player/15/12218/rolando-aarons
Stojan Vranješ,62,CDM,bronzerare,Bosnia Herzegovina,63,53,67,60,56,61,https://wefut.com/player/15/12137/stojan-vranjes
Stefan Scougall,62,CM,bronzerare,Scotland,75,58,64,71,39,49,https://wefut.com/player/15/12103/stefan-scougall
Peter Žulj,62,CAM,bronzerare,Austria,66,60,61,62,29,59,https://wefut.com/player/15/12101/peter-zulj
Patrick Mullins,62,ST,bronzerare,United States,58,63,41,60,28,67,https://wefut.com/player/15/12029/patrick-mullins
Steve Neumann,62,CAM,bronzerare,United States,58,57,59,64,38,40,https://wefut.com/player/15/12028/steve-neumann
Tobias Carlsson,62,CB,bronzerare,Sweden,54,28,34,40,60,80,https://wefut.com/player/15/11931/tobias-carlsson
Renato Tapia,62,CM,bronzerare,Peru,58,54,65,61,60,68,https://wefut.com/player/15/11870/renato-tapia
Demarai Gray,62,LW,bronzerare,England,84,57,52,67,25,45,https://wefut.com/player/15/11864/demarai-gray
Ramy Rabia,62,CDM,bronzerare,Egypt,57,45,52,58,63,74,https://wefut.com/player/15/11836/ramy-rabia
Jamal Bajandouh,62,CDM,bronzerare,Saudi Arabia,61,53,65,62,55,68,https://wefut.com/player/15/11834/jamal-bajandouh
Ricardo Gomes,62,ST,bronzerare,Cape Verde Islands,53,62,55,65,30,74,https://wefut.com/player/15/11705/ricardo-gomes
Moussa Sao,62,ST,bronzerare,France,85,57,42,69,27,61,https://wefut.com/player/15/11689/moussa-sao
Steven Fortès,62,CB,bronzerare,France,57,40,52,41,61,73,https://wefut.com/player/15/11680/steven-fortes
Kendall Waston,62,CB,bronzerare,Costa Rica,68,29,28,33,62,75,https://wefut.com/player/15/11532/kendall-waston
Wesley Hoedt,62,CB,bronzerare,Netherlands,53,34,49,55,61,64,https://wefut.com/player/15/11525/wesley-hoedt
Paulinho,62,ST,bronzerare,Portugal,54,64,44,60,27,64,https://wefut.com/player/15/11490/paulinho
Mawouna Amevor,62,RB,bronzerare,Netherlands,74,29,59,60,62,74,https://wefut.com/player/15/11385/mawouna-amevor
Ramiro Costa,62,ST,bronzerare,Argentina,60,63,52,59,34,69,https://wefut.com/player/15/11337/ramiro-costa
Ivan Kecojević,62,CB,bronzerare,Montenegro,63,29,43,38,59,72,https://wefut.com/player/15/11228/ivan-kecojevic
